09-30 17:23:33.032 INFO     Response: +CIEV: battchg,0
09-30 17:23:33.033 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 17:23:33.034 INFO     Response: +CIEV: signal,0
09-30 17:23:33.034 INFO     Sending command: ATD9723256826;
09-30 17:23:33.035 INFO     Response: +CIEV: service,1
09-30 17:23:33.036 INFO     Waiting for call response: 
09-30 17:23:33.537 INFO     Waiting for call response: +CIEV: sounder,0
09-30 17:23:34.039 INFO     Waiting for call response: 
09-30 17:23:34.541 INFO     Waiting for call response: +CIEV: message,0
09-30 17:23:35.042 INFO     Waiting for call response: 
09-30 17:23:35.543 INFO     Waiting for call response: +CIEV: call,0
09-30 17:23:35.544 INFO     Call setup Terminated.
09-30 17:23:35.544 INFO     Sending command: AT+CHUP
09-30 17:23:35.545 INFO     Response: +CIEV: roam,0
09-30 17:23:35.546 WARNING  Call failed or timed out
09-30 17:23:35.563 INFO     Disconnected from SBC on port /dev/ttyUSB2
09-30 17:23:50.503 INFO     Ready to dial number: 9723256826
09-30 17:23:50.503 INFO     Sending command: ATE1
09-30 17:23:50.512 INFO     Response: OK
09-30 17:23:50.512 INFO     Sending command: AT#DVI=0
09-30 17:23:50.525 INFO     Response: OK
09-30 17:23:50.525 INFO     Sending command: AT#PCMRXG=1000
09-30 17:23:50.535 INFO     Response: OK
09-30 17:23:50.536 INFO     Sending command: AT#DIALMODE=1
09-30 17:23:50.543 INFO     Response: OK
09-30 17:23:50.543 INFO     Sending command: AT#DTMF=1
09-30 17:23:50.553 INFO     Response: OK
09-30 17:23:50.553 INFO     Sending command: AT+CLIP=1
09-30 17:23:50.560 INFO     Response: OK
09-30 17:23:50.560 INFO     Sending command: AT+CMEE=2
09-30 17:23:50.566 INFO     Response: OK
09-30 17:23:50.566 INFO     Sending command: AT#AUSBC=1
09-30 17:23:50.581 INFO     Response: OK
09-30 17:23:50.581 INFO     Sending command: AT+CEREG=2
09-30 17:23:50.588 INFO     Response: OK
09-30 17:23:50.589 INFO     Sending command: AT+CLVL=0
09-30 17:23:50.603 INFO     Response: OK
09-30 17:23:50.603 INFO     Sending command: AT+CMER=2,0,0,2
09-30 17:23:50.610 INFO     Response: OK
09-30 17:23:50.611 INFO     Sending command: AT#ADSPC=6
09-30 17:23:50.621 INFO     Response: OK
09-30 17:23:50.622 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 17:23:50.629 INFO     Response: OK
09-30 17:23:50.629 INFO     Sending command: ATD9723256826;
09-30 17:23:58.396 INFO     Response: OK
09-30 17:23:58.399 INFO     Waiting for call response: 
09-30 17:23:58.901 INFO     Waiting for call response: +CIEV: call,1
09-30 17:23:58.902 INFO     Call connected successfully.
09-30 17:45:24.252 INFO     Ready to dial number: 9723256826
09-30 17:45:24.252 INFO     Sending command: ATE1
09-30 17:45:24.259 INFO     Response: OK
09-30 17:45:24.259 INFO     Sending command: AT#DVI=0
09-30 17:45:24.269 INFO     Response: OK
09-30 17:45:24.269 INFO     Sending command: AT#PCMRXG=1000
09-30 17:45:24.280 INFO     Response: OK
09-30 17:45:24.281 INFO     Sending command: AT#DIALMODE=1
09-30 17:45:24.288 INFO     Response: OK
09-30 17:45:24.289 INFO     Sending command: AT#DTMF=1
09-30 17:45:24.299 INFO     Response: OK
09-30 17:45:24.299 INFO     Sending command: AT+CLIP=1
09-30 17:45:24.307 INFO     Response: OK
09-30 17:45:24.308 INFO     Sending command: AT+CMEE=2
09-30 17:45:24.314 INFO     Response: OK
09-30 17:45:24.315 INFO     Sending command: AT#AUSBC=1
09-30 17:45:24.324 INFO     Response: OK
09-30 17:45:24.324 INFO     Sending command: AT+CEREG=2
09-30 17:45:24.331 INFO     Response: OK
09-30 17:45:24.331 INFO     Sending command: AT+CLVL=0
09-30 17:45:24.345 INFO     Response: OK
09-30 17:45:24.346 INFO     Sending command: AT+CMER=2,0,0,2
09-30 17:45:24.352 INFO     Response: OK
09-30 17:45:24.353 INFO     Sending command: AT#ADSPC=6
09-30 17:45:24.363 INFO     Response: OK
09-30 17:45:24.363 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 17:45:24.370 INFO     Response: OK
09-30 17:45:24.370 INFO     Sending command: ATD9723256826;
09-30 17:45:33.811 INFO     Response: OK
09-30 17:45:33.812 INFO     Waiting for call response: 
09-30 17:45:34.314 INFO     Waiting for call response: +CIEV: call,1
09-30 17:45:34.314 INFO     Call connected successfully.
09-30 17:46 INFO     Opened serial port: /dev/ttyUSB2
09-30 17:46 INFO     Querying modem registration status...
09-30 17:46 INFO     Modem response: +CEREG: 2,1,"7CD3","FBFD02",7
09-30 17:46 INFO     Modem registered: stat=1
09-30 17:47:17.274 INFO     Ready to dial number: 9723256826
09-30 17:47:17.274 INFO     Sending command: ATE1
09-30 17:47:17.284 INFO     Response: OK
09-30 17:47:17.285 INFO     Sending command: AT#DVI=0
09-30 17:47:17.306 INFO     Response: OK
09-30 17:47:17.307 INFO     Sending command: AT#PCMRXG=1000
09-30 17:47:17.317 INFO     Response: OK
09-30 17:47:17.318 INFO     Sending command: AT#DIALMODE=1
09-30 17:47:17.325 INFO     Response: OK
09-30 17:47:17.325 INFO     Sending command: AT#DTMF=1
09-30 17:47:17.334 INFO     Response: OK
09-30 17:47:17.334 INFO     Sending command: AT+CLIP=1
09-30 17:47:17.340 INFO     Response: OK
09-30 17:47:17.341 INFO     Sending command: AT+CMEE=2
09-30 17:47:17.346 INFO     Response: OK
09-30 17:47:17.346 INFO     Sending command: AT#AUSBC=1
09-30 17:47:17.355 INFO     Response: OK
09-30 17:47:17.355 INFO     Sending command: AT+CEREG=2
09-30 17:47:17.361 INFO     Response: OK
09-30 17:47:17.361 INFO     Sending command: AT+CLVL=0
09-30 17:47:17.370 INFO     Response: OK
09-30 17:47:17.371 INFO     Sending command: AT+CMER=2,0,0,2
09-30 17:47:17.377 INFO     Response: OK
09-30 17:47:17.378 INFO     Sending command: AT#ADSPC=6
09-30 17:47:17.379 INFO     Response: +CIEV: battchg,0
09-30 17:47:17.380 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 17:47:17.381 INFO     Response: +CIEV: signal,0
09-30 17:47:17.382 INFO     Sending command: ATD9723256826;
09-30 17:47:17.383 INFO     Response: +CIEV: service,1
09-30 17:47:17.384 INFO     Waiting for call response: 
09-30 17:47:17.885 INFO     Waiting for call response: +CIEV: sounder,0
09-30 17:47:18.387 INFO     Waiting for call response: 
09-30 17:47:18.888 INFO     Waiting for call response: +CIEV: message,0
09-30 17:47:19.389 INFO     Waiting for call response: 
09-30 17:47:19.891 INFO     Waiting for call response: +CIEV: call,0
09-30 17:47:19.892 INFO     Call setup Terminated.
09-30 17:47:19.892 INFO     Sending command: AT+CHUP
09-30 17:47:19.893 INFO     Response: +CIEV: roam,0
09-30 17:47:19.894 WARNING  Call failed or timed out
09-30 17:47:19.910 INFO     Disconnected from SBC on port /dev/ttyUSB2
09-30 17:49 INFO     Opened serial port: /dev/ttyUSB2
09-30 17:49 INFO     Querying modem registration status...
09-30 17:49 INFO     Modem response: +CEREG: 2,1,"7CD3","FBFD02",7
09-30 17:49 INFO     Modem registered: stat=1
09-30 17:52:38.662 INFO     Ready to dial number: 2146632717
09-30 17:52:38.663 INFO     Sending command: ATE1
09-30 17:52:38.670 INFO     Response: OK
09-30 17:52:38.671 INFO     Sending command: AT#DVI=0
09-30 17:52:38.712 INFO     Response: OK
09-30 17:52:38.712 INFO     Sending command: AT#PCMRXG=1000
09-30 17:52:38.721 INFO     Response: OK
09-30 17:52:38.722 INFO     Sending command: AT#DIALMODE=1
09-30 17:52:38.729 INFO     Response: OK
09-30 17:52:38.729 INFO     Sending command: AT#DTMF=1
09-30 17:52:38.737 INFO     Response: OK
09-30 17:52:38.738 INFO     Sending command: AT+CLIP=1
09-30 17:52:38.746 INFO     Response: OK
09-30 17:52:38.746 INFO     Sending command: AT+CMEE=2
09-30 17:52:38.750 INFO     Response: OK
09-30 17:52:38.751 INFO     Sending command: AT#AUSBC=1
09-30 17:52:38.762 INFO     Response: OK
09-30 17:52:38.763 INFO     Sending command: AT+CEREG=2
09-30 17:52:38.768 INFO     Response: OK
09-30 17:52:38.768 INFO     Sending command: AT+CLVL=0
09-30 17:52:38.777 INFO     Response: OK
09-30 17:52:38.777 INFO     Sending command: AT+CMER=2,0,0,2
09-30 17:52:38.783 INFO     Response: OK
09-30 17:52:38.783 INFO     Sending command: AT#ADSPC=6
09-30 17:52:38.785 INFO     Response: +CIEV: battchg,0
09-30 17:52:38.785 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 17:52:38.786 INFO     Response: +CIEV: signal,0
09-30 17:52:38.786 INFO     Sending command: ATD2146632717;
09-30 17:52:38.788 INFO     Response: +CIEV: service,1
09-30 17:52:38.788 INFO     Waiting for call response: 
09-30 17:52:39.290 INFO     Waiting for call response: +CIEV: sounder,0
09-30 17:52:39.791 INFO     Waiting for call response: 
09-30 17:52:40.293 INFO     Waiting for call response: +CIEV: message,0
09-30 17:52:40.794 INFO     Waiting for call response: 
09-30 17:52:41.296 INFO     Waiting for call response: +CIEV: call,0
09-30 17:52:41.296 INFO     Call setup Terminated.
09-30 17:52:41.297 INFO     Sending command: AT+CHUP
09-30 17:52:41.298 INFO     Response: +CIEV: roam,0
09-30 17:52:41.298 WARNING  Call failed or timed out
09-30 17:52:41.314 INFO     Disconnected from SBC on port /dev/ttyUSB2
09-30 17:52:50.921 INFO     Ready to dial number: 2146632717
09-30 17:52:50.922 INFO     Sending command: ATE1
09-30 17:52:50.929 INFO     Response: OK
09-30 17:52:50.930 INFO     Sending command: AT#DVI=0
09-30 17:52:50.942 INFO     Response: OK
09-30 17:52:50.943 INFO     Sending command: AT#PCMRXG=1000
09-30 17:52:50.952 INFO     Response: OK
09-30 17:52:50.953 INFO     Sending command: AT#DIALMODE=1
09-30 17:52:50.959 INFO     Response: OK
09-30 17:52:50.960 INFO     Sending command: AT#DTMF=1
09-30 17:52:50.971 INFO     Response: OK
09-30 17:52:50.971 INFO     Sending command: AT+CLIP=1
09-30 17:52:50.978 INFO     Response: OK
09-30 17:52:50.979 INFO     Sending command: AT+CMEE=2
09-30 17:52:50.986 INFO     Response: OK
09-30 17:52:50.987 INFO     Sending command: AT#AUSBC=1
09-30 17:52:51.002 INFO     Response: OK
09-30 17:52:51.002 INFO     Sending command: AT+CEREG=2
09-30 17:52:51.009 INFO     Response: OK
09-30 17:52:51.009 INFO     Sending command: AT+CLVL=0
09-30 17:52:51.023 INFO     Response: OK
09-30 17:52:51.023 INFO     Sending command: AT+CMER=2,0,0,2
09-30 17:52:51.029 INFO     Response: OK
09-30 17:52:51.030 INFO     Sending command: AT#ADSPC=6
09-30 17:52:51.040 INFO     Response: OK
09-30 17:52:51.041 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 17:52:51.047 INFO     Response: OK
09-30 17:52:51.048 INFO     Sending command: ATD2146632717;
09-30 17:52:59.772 INFO     Response: OK
09-30 17:52:59.776 INFO     Waiting for call response: 
09-30 17:53:00.278 INFO     Waiting for call response: +CIEV: call,1
